Proverbs_18_29_135200_138861|ninh nyei hnyouv tengx ninh diev duqv
Proverbs_18_30_139000_141858|mv baac hnyouv mun kouv
Proverbs_18_31_142000_144335|haaix dauh haih diev
Proverbs_18_32_144480_147292|mienh guai mienh nyei hnyouv duqv wuonh zaang
Proverbs_18_33_147440_152527|cong mengh mienh nyei hnyouv lorz wuonh zaang
Proverbs_18_34_152680_160599|zingh nyeic tengx fungx nyei mienh koi jauv dorh ninh bieqc taux zoux hlo nyei mienh nyei nza hmien
Proverbs_18_35_160760_163756|haaix dauh gorngv ninh nyei sic ndaangc
Proverbs_18_36_163920_166713|buatc hnangv horpc wuov bung
Proverbs_18_37_166880_172866|mv baac zuov taux caux ninh doix dekc wuov dauh cuotv daaih zaah naaic
Proverbs_18_38_173040_178181|dingc maengc mangc haih bun nzaeng nyei jauv dingh
Proverbs_18_39_178360_183616|yaac haih yiem i bung henv nyei mienh mbu ndongx dunx sic
Proverbs_18_40_183800_186972|ziqc zuiz liuz gorx youz
Proverbs_18_41_187160_189889|ninh se aqc haic
Proverbs_18_42_190080_193406|hnangv norm wuonv haic nyei zingh
Proverbs_18_43_193600_199360|nzaeng jaax nyei sic yaac hnangv wuonv haic nyei dorngx nyei gaengh sorn
Proverbs_18_44_199560_203915|mienh nyei nzuih gorngv nyei waac bun ga sie beuv
Proverbs_18_45_204120_208711|yiem ninh nyei nzuih cuotv nyei waac ninh duqv buangv hnyouv aqv

Proverbs_19_1_3000_10629|zoux duqv zingx nyei mienh jomc mienh zungv gauh longx mienh hngongx mienh gorngv baeqc
Proverbs_19_2_10640_13826|mienh maiv maaih wuonh zaang se maiv benx
Proverbs_19_3_13840_17582|hnyouv beqv nyei mienh yaac haih zoux dorngc sic
Proverbs_19_4_17600_20939|mienh laaix ganh hngongx zuqc baaic
Proverbs_19_5_20960_24135|ninh nyei hnyouv qiex jiez haic ziouv
Proverbs_19_6_24160_28291|maaih zinh maaih nyaanh ziouc maaih gorx youz camv
Proverbs_19_7_28320_33526|mv baac maiv maaih zinh nyaanh nyei mienh zuqc gorx youz guangc
Proverbs_19_8_33560_38641|zoux jaav zorng zengx nyei mienh simv maiv ndutv zuqc dingc zuiz
Proverbs_19_9_38680_42917|gorngv baeqc nyei mienh setv mueiz yaac biaux maiv ndutv
Proverbs_19_10_42960_47192|hnyouv jangv nyei mienh maaih mienh camv tov ninh tengx
Proverbs_19_11_47240_52986|fungx zingh nyeic nyei mienh duqv dauh dauh zoux ninh nyei doic
Proverbs_19_12_53040_57422|mienh jomc mienh nyei yietc zungv muoz doic youx ninh
Proverbs_19_13_57480_61298|ninh nyei loz gaeng gauh fatv simv
Proverbs_19_14_61360_67852|ninh gan jienv ninh mbuo longc waac tov mv baac ninh mbuo mingh mi aqv
Proverbs_19_15_67920_70968|duqv cong mengh nyei mienh hnamv ganh
Proverbs_19_35_167200_173226|dongh maaih lamh hnamv nyei ziangh hoc oix zuqc mborqv njaaux meih nyei fu jueiv
Proverbs_19_36_173400_177142|maiv dungx dingc sueih ninh zuqc mietc
Proverbs_19_37_177320_181378|ga qiex beqv nyei mienh oix zuqc dingc zuiz
Proverbs_19_38_181560_186493|se gorngv meih njoux ninh meih zungv oix zuqc aengx njoux
Proverbs_19_39_186680_189410|oix zuqc muangx mienh kuinx
Proverbs_19_40_189600_191528|muangx mienh njaaux
Proverbs_19_41_191720_195724|weic bun meih nqa haav hingv haih maaih cong mengh
Proverbs_19_42_195920_198601|mienh nyei hnyouv daav za eix camv
Proverbs_19_43_198800_202916|mv baac ziouv nyei za eix oix duqv liepc jiez
Proverbs_19_44_203120_208950|mienh gauh oix jiex nyei se maaih hnyouv ziepc zuoqv nyei hnamv
Proverbs_19_45_209160_212147|mienh jomc mienh corc gauh longx gorngv baeqc nyei mienh
Proverbs_19_46_212360_216783|taaih ziouv ziouc bun mienh duqv maengc ziangh
Proverbs_19_47_217000_221338|duqv daaih nyei mienh buangv hnyouv nyei hitv kuonx
Proverbs_19_48_221560_224375|yaac maiv zuqc haaix nyungc hoic
Proverbs_19_49_224600_227292|mienh lueic mienh nyei buoz lom bieqc nzormc
Proverbs_19_50_227520_231807|zungv maiv kangv bouh faaux ganh nyei nzuih
Proverbs_19_51_232040_234884|oix zuqc mborqv huotv nyei mienh
Proverbs_19_52_235120_239360|maiv hiuv haaix nyungc nyei mienh ziouc haih hoqc duqv guai
Proverbs_19_53_239600_242796|oix zuqc kuinx haih mengh baeqc nyei mienh
Proverbs_19_54_243040_246153|ninh ziouc haih maaih wuonh zaang
Proverbs_19_55_246400_252227|zoux doqc ninh nyei die yaac zunc ninh nyei maa guangc nyei mienh
Proverbs_19_56_252480_254385|se zuqc nyaiv
Proverbs_19_57_254640_257662|zuqc mienh mangc piex nyei dorn
Proverbs_19_58_257920_259300|yie nyei dorn aac
Proverbs_19_59_259560_262617|se gorngv meih guangc
Proverbs_19_60_262880_265933|maiv muangx njaaux nyei jauv
Proverbs_19_61_266200_270369|meih ziouc leih nqoi maaih wuonh zaang nyei waac
Proverbs_19_62_270640_275324|maiv lamh longc nyei zorng zengx mienh jatv baengh fim nyei jauv
Proverbs_19_63_275600_280279|orqv mienh nyei nzuih kungx naqv zoux dorngc nyei zuiz
Proverbs_19_64_280560_286433|maaih dingc zuiz nyei jauv liuc leiz ziangx weic huotv nyei mienh
Proverbs_19_65_286720_290908|yaac liuc leiz ziangx mborqv mienh hngongx mienh nyei diqc daanz
Proverbs_1_1_7000_10299|naaiv se ndaawitv nyei dorn
Proverbs_1_2_10320_12974|i saa laa en nyei hungh
Proverbs_1_3_13000_14810|saa lo morn
Proverbs_1_4_14840_17005|nyei cong mengh waac
Proverbs_1_5_17040_23952|naaiv deix cong mengh waac se weic bun mienh hiuv duqv cong mengh caux njaaux nyei jauv
Proverbs_1_6_24000_27744|yaac bieqc hnyouv tengx mienh mengh baeqc nyei waac
Proverbs_1_7_27800_31856|weic njaaux mienh yiem naaiv seix zaangc longc cong mengh
Proverbs_1_8_31920_33772|zoux duqv horpc
Proverbs_1_9_33840_36047|zoux duqv baengh fim
Proverbs_1_10_36120_38442|hnyouv zingx nyei
Proverbs_1_11_38520_42434|weic bun maiv hiuv haaix nyungc nyei mienh haih guai
Proverbs_1_12_42520_45668|yaac bun mienh lunx mienh guai
Proverbs_1_13_45760_48782|maaih hnyouv haih samx duqv cuotv
Proverbs_1_14_48880_54450|weic bun cong mengh mienh muangx yaac haih jaa hoqc hiuv camv
Proverbs_1_15_54560_58642|bieqc hnyouv nyei mienh yaac haih maaih banh zeic
Proverbs_1_16_58760_65309|weic bun mienh haih mengh baeqc cong mengh waac caux meiv jienv gorngv nyei waac
Proverbs_1_17_65440_71017|yaac bieqc hnyouv cong mengh mienh nyei waac caux ninh mbuo nyei waac ormv
Proverbs_1_18_71160_75209|wuonh zaang nyei gorn se oix zuqc taaih ziouv
Proverbs_1_19_75360_80638|mienh hngongx mienh mangc piex cong mengh caux njaaux nyei waac
Proverbs_1_20_80800_84151|kuinx mienh lunx mienh nyei waac
Proverbs_1_21_84320_86227|yie nyei dorn aah
Proverbs_1_22_86400_90818|oix zuqc muangx meih nyei die kuinx nyei waac
Proverbs_1_23_91000_95209|yaac maiv dungx guangc meih nyei maa njaaux nyei jauv
Proverbs_1_24_95400_102354|weic zuqc naaiv deix i nyungc benx nzueic haic nyei ningv ndongx jienv meih nyei m nqorngv
Proverbs_1_25_102560_108223|yaac hnangv diuh jiem limc dangh jienv meih nyei jaang nor
Proverbs_1_26_108440_110338|yie nyei dorn aah
Proverbs_1_27_110560_113133|se gorngv zuiz mienh yuoqc meih
Proverbs_1_28_113360_115648|maiv dungx gan ninh mbuo
Proverbs_1_29_115880_117843|se gorngv ninh mbuo gorngv
Proverbs_1_30_118080_119440|daaih maah
Proverbs_1_31_119680_123432|caux yie mbuo mingh zuov jienv daix mienh
Proverbs_1_32_123680_127304|mbuo dangv jienv maiv zoux dorngc nyei mienh
Proverbs_1_33_127560_133452|mbuo oix zorqv ninh mbuo liemh nangh naqv hnangv njiec yiemh gen
Proverbs_1_34_133720_140278|oix zorqv ninh mbuo ziangh dauh naqv hnangv njiec ndo haic nyei kuotv wuov deix mienh
Proverbs_1_35_140560_144510|mbuo ziouc duqv nyungc nyungc jaaix nyei ga naaiv
Proverbs_1_36_144800_149859|yaac zorqv luv daaih nyei ga naaiv dapv buangv mbuo nyei biauv
Proverbs_1_37_150160_153173|meih gunv caux yie mbuo maaih buonc
Proverbs_1_38_153480_156805|mbuo ziouc juangc yietc norm nyaanh mbuoqc
Proverbs_1_39_157120_158801|yie nyei dorn aah
Proverbs_1_40_159120_161476|maiv dungx gan ninh mbuo mingh
Proverbs_1_60_246080_248382|yie gorngv njaaux meih mbuo
Proverbs_1_61_248880_252134|meih mbuo oix zuqc muangx
Proverbs_1_62_252640_257284|yie ziouc bun meih mbuo hiuv duqv yie hnamv nyei jauv
Proverbs_1_63_257800_261116|yaac bun meih mbuo hiuv duqv yie nyei waac
Proverbs_1_64_261640_263831|weic zuqc yie heuc meih mbuo
Proverbs_1_65_264360_267264|meih mbuo yaac maiv kangv muangx
Proverbs_1_66_267800_269978|yie sung buoz yaapv
Proverbs_1_67_270520_274170|mienh yaac maiv guen maiv sic nyei
Proverbs_1_68_274720_279519|meih mbuo nqemh yie kuinx nyei yietc zungv waac
Proverbs_1_69_280080_282034|yie gorngv njaaux
Proverbs_1_70_282600_285268|meih mbuo yaac maiv kangv muangx
Proverbs_1_71_285840_289978|meih mbuo zuqc zeqc naanc yie ziouc jatv
Proverbs_1_72_290560_292533|meih mbuo zuqc domh heiv sic haeqv meih mbuo
Proverbs_1_73_293120_297922|yie yaac huotv meih mbuo
Proverbs_1_74_298520_302753|meih mbuo zuqc domh heiv sic hnangv domh nziaaux
Proverbs_1_75_303360_307064|meih mbuo zuqc nyei zeqc naanc hnangv nziaaux zunc
Proverbs_1_76_307680_309699|meih mbuo zuqc kouv
Proverbs_1_77_310320_315088|zuqc hnyouv mun nyei ziangh hoc yie yaac huotv meih mbuo
Proverbs_1_78_315720_318721|wuov zanc meih mbuo oix heuc yie
Proverbs_1_79_319360_321555|yie yaac maiv dau
Proverbs_1_80_322200_324829|meih mbuo oix zimh lorz yieProverbs_20_1_3000_7432|a ngunc diuv zoux bun laanh huotv laanh
Proverbs_20_2_7440_11028|diuv kuv bun mienh nzaeng jaax
Proverbs_20_3_11040_16063|da faanh hopv diuv nquin nyei mienh maiv maaih cong mengh
Proverbs_20_4_16080_23376|hungh diex nyei ga qiex baetv cuotv haeqv mienh gamh nziex se hnangv sienh njunh nor
Proverbs_20_5_23400_27652|haaix dauh cuoqv ninh qiex jiez zungv zuqc guangc maengc
Proverbs_20_6_27680_33286|simv nqoi nzaeng jaax nyei jauv se puix duqv taaih nyei
Proverbs_20_7_33320_37962|mv baac dauh dauh mienh hngongx mienh oix nzaeng jaax siepv
Proverbs_20_8_38000_41878|mienh lueic mienh taux laih lingh nyei ziangh hoc maiv oix laih
Proverbs_20_9_41920_48351|taux siou nyei ziangh hoc ninh lorz mv baac maiv buatc maaih haaix nyungc
Proverbs_20_10_48400_54505|yiem mienh nyei hnyouv hnamv nyei za eix hnangv wuom ndo nor
Proverbs_20_25_106640_113006|liemh fu jueiv ziux ninh zoux nyei sic bun cing ninh hnangv haaix nor
Proverbs_20_26_113120_116043|se ninh zoux cing nzengc
Proverbs_20_27_116160_119680|horpc nyei zeiz fai maiv zeiz
Proverbs_20_28_119800_124994|se ziouv bun yie mbuo maaih m zing mangc duqv buatc
Proverbs_20_29_125120_128471|maaih m normh muangx duqv haiz
Proverbs_20_30_128600_131628|maiv dungx kungx hnamv m njormh
Proverbs_20_31_131760_134904|nziex meih oix zuqc jomc aqv
Proverbs_20_32_135040_140099|oix zuqc nungx nqoi m zing meih ziouc duqv nyanc beuv
Proverbs_20_33_140240_142737|maaiz ga naaiv nyei mienh gorngv
Proverbs_20_34_142880_144775|maiv benx maiv benx
Proverbs_20_35_144920_148851|mv baac maaiz mingh ninh bungx waac maux aqv
Proverbs_20_36_149000_152767|maaih jiem caux la bieiv jaaix camv nyei
Proverbs_20_37_152920_158241|mv baac maaih nzuih gorngv wuonh zaang nyei waac zungv gauh jaaix
Proverbs_20_38_158400_161598|se gorngv mienh beu ga nyiec nyei mienh
Proverbs_20_39_161760_166593|oix zuqc zorqv laengz beu nyei mienh nyei lui daaih dorngx
Proverbs_20_40_166760_169949|se gorngv ninh beu ganh fingx mienh
Proverbs_20_41_170120_174105|zungv oix zuqc zorqv ninh nyei lui dorngx jienv
Proverbs_20_42_174280_177142|nduov duqv daaih nyei nyanc hopv
Proverbs_20_43_177320_179939|mienh haiz gaam nyei
Proverbs_20_44_180120_185174|mv baac nqa haav ninh nyei nzuih hnangv maaih saa ziou buangv nzengc
Proverbs_20_45_185360_189450|oix zuqc caangh laangh weic daav cuotv za eix
Proverbs_20_46_189640_194125|oix mborqv domh jaax oix zuqc longc cong mengh dorh
Proverbs_20_47_194320_198880|gorngv waac huv nyei mienh sing gem jienv nyei sic
Proverbs_20_48_199080_203995|hnangv naaic maiv dungx caux nzuih piatv nyei mienh zoux doic
Proverbs_20_49_204200_208271|se gorngv mienh zioux ninh nyei diex maac
Proverbs_20_50_208480_213786|ninh ziouc daic hnangv dang yiem hmuangx nyei dorngx daic nor
Proverbs_21_40_183200_189849|haaix dauh oix haic a ngunc diuv caux ga lanv youh maiv haih butv zoih
Proverbs_21_41_190040_194045|orqv mienh zuqc kouv div kuv mienh
Proverbs_21_42_194240_200878|maiv ziepc zuoqv nyei mienh yaac zuqc kouv div hnyouv zingx nyei mienh
Proverbs_21_43_201080_205993|yiem deic bung huaang zungv gauh longx caux nzaeng jaax la ngopv nyei m sieqv dorn yiem
Proverbs_21_44_206200_213666|cong mengh mienh nyei biauv maaih jaaix nyei ga naaiv caux ga lanv youh
Proverbs_21_45_213880_219140|mv baac mienh hngongx mienh naqv nzengc ninh maaih nyei yietc zungv
Proverbs_21_46_219360_225694|zimh lorz zoux horpc zoux longx nyei jauv nyei mienh duqv maengc ziangh yaac duqv mienh taaih
Proverbs_21_47_225920_232447|cong mengh mienh nyorng faaux mienh henv mienh nyei zingh laatc
Proverbs_21_48_232680_237122|yaac baaic waaic mienh kaux wuonv nyei dorngx
Proverbs_21_49_237360_241198|haaix dauh goux ganh nyei nzuih caux mbietc
Proverbs_21_50_241440_244355|beu duqv ganh maiv zuqc sic
Proverbs_21_51_244600_246273|zoux maux
Proverbs_21_52_246520_250069|ceng hlo nyei mienh duqv mbuox heuc
Proverbs_21_53_250320_252107|ga naaiv huotv
Proverbs_21_54_252360_254505|ninh kungx zoux maux
Proverbs_21_55_254760_256942|ceng hlo hnangv
Proverbs_21_56_257200_263016|mienh lueic mienh nyei hnyouv oix nyei se hnangv daix ninh ganh
Proverbs_21_57_263280_267212|weic zuqc ninh nyei buoz maiv kangv zoux gong
Proverbs_21_58_267480_270729|ninh ziangh hnoi mauv oix duqv ga naaiv
Proverbs_21_59_271000_275244|mv baac kuv mienh bun yaac maiv korv fiqv
Proverbs_21_60_275520_279520|orqv mienh ziec nyei ga naaiv se gamh nziev nyei
Proverbs_21_61_279800_283596|ninh longc orqv nyei za eix dorh daaih zungv gauh fatv kouv
Proverbs_21_62_283880_289030|zoux jaav zorng zengx nyei mienh oix zuqc mietc
Proverbs_21_63_289320_294225|mv baac muangx zien zorng zengx nyei waac wuov dauh
Proverbs_21_64_294520_297741|ninh nyei waac yietc liuz yiem
Proverbs_21_65_298040_301418|orqv mienh zoux hmien hoz
Proverbs_21_66_301720_303616|maiv hiuv duqv nyaiv
Proverbs_21_67_303920_310049|mv baac hnyouv zingx nyei mienh longx longx nyei hnamv taux ganh nyei jauv
Proverbs_21_68_310360_318161|maiv maaih haaix nyungc cong mengh fai wuonh zaang fai caangh laangh nyei waac haih hingh jiex ziouv
Proverbs_21_69_318480_322996|maaz liuc leiz ziangx weic mborqv jaax nyei hnoi
Proverbs_21_70_323320_326313|mv baac se ziouv  bun duqv hingh
Proverbs_22_25_107000_110449|haaix dauh a hneiv maaih cing nzengc hnyouv
Proverbs_22_26_110560_114285|ninh nyei waac yaac maaih en zingh
Proverbs_22_27_114400_119400|wuov dauh ziouc duqv hungh diex zoux ninh nyei doic
Proverbs_22_28_119520_123116|ziouv nyei m zing goux jienv wuonh zaang
Proverbs_22_29_123240_128151|mv baac ninh mbienv maiv ziepc zuoqv nyei mienh nyei waac
Proverbs_22_30_128280_130389|mienh lueic mienh gorngv
Proverbs_22_31_130520_133826|ga nyiec maengx maaih dauh sienh
Proverbs_22_32_133960_138661|nziex yiem wuov jaai horngc yie haih zuqc ninh ngaatc daic
Proverbs_22_33_138800_144335|hienx nqox nyei m sieqv dorn nyei nzuih hnangv ndo haic nyei kuotv
Proverbs_22_34_144480_148970|ziouv qiex jiez nyei mienh zungv zuqc ndortv bieqc gu nyuoz
Proverbs_22_35_149120_153326|hngongx nyei jauv m daaih yiem fu jueiv nyei hnyouv
Proverbs_22_36_153480_158801|mv baac longc biaav mborqv njaaux haih zunc cuotv leih ninh go
Proverbs_22_37_158960_163796|haaix dauh zeix mienh jomc mienh weic douh ganh butv zoih
Proverbs_22_38_163960_168151|fai fungx zingh nyeic bun butv zoih mienh
Proverbs_22_39_168320_171668|setv mueiz ninh ganh jomc mi aqv
Proverbs_22_40_171840_175104|faah ziepc ginc cong mengh waac
Proverbs_22_41_175280_179939|meih oix zuqc baeng m normh muangx cong mengh mienh nyei waac
Proverbs_22_42_180120_184215|yie njaaux nyei waac oix zuqc longc hnyouv muangx
Proverbs_22_43_184400_189170|se gorngv meih zaangh jienv naaiv deix waac yiem hnyouv
Proverbs_22_44_189360_193326|yaac liuc leiz ziangx zanc zanc haih gorngv
Proverbs_22_45_193520_196403|ziouc tengx meih horpc hnyouv aqv
Proverbs_22_46_196600_200759|yie ih hnoi njaaux nyei se dongh meih
Proverbs_22_47_200960_207112|meih ziouc haih hiuv duqv naaiv deix waac weic bun meih kaux ziouv
Proverbs_22_48_207320_215624|yie weic meih fiev faah ziepc ginc kuinx nyei waac caux wuonh zaang nyei waac maiv zeiz
Proverbs_22_49_215840_219420|yie oix bun meih hiuv duqv haaix nyungc horpc
Proverbs_22_50_219640_221738|haaix nyungc zien
Proverbs_22_51_221960_227732|weic bun meih haih longc zien waac dau paaiv meih mingh nyei mienh
Proverbs_22_52_227960_232447|maiv dungx caangv mienh jomc mienh nyei ga naaiv weic zuqc ninh jomc
Proverbs_22_53_232680_237722|yaac maiv dungx yiem zingh gaengh zeix doh naanc mienh
Proverbs_22_54_237960_242157|weic zuqc ziouv oix tengx ninh mbuo caengx sic
Proverbs_22_55_242400_243915|haaix dauh hoic ninh mbuo
Proverbs_22_56_244160_248591|ziouv oix hoic wuov dauh nyei maengc
Proverbs_22_57_248840_254585|maiv dungx caux hungh hec qiex jiez siepv nyei mienh daav loz gaeng
Proverbs_22_58_254840_259260|yaac maiv dungx caux ga qiex beqv nyei mienh mingh
Proverbs_22_59_259520_263016|nziex meih haih zuotc ninh nyei nyungc zoux
Proverbs_22_60_263280_266293|yaac zuqc koux hlopv zuqc ganh
Proverbs_23_1_4000_8831|meih caux zoux hlo nyei mienh juangc dieh nyanc hnaangx
Proverbs_23_2_8840_13666|oix zuqc samx longx haaix nyungc yiem meih nyei nza hmien
Proverbs_23_3_13680_17622|se gorngv meih zoux mauv nyanc nyei mienh
Proverbs_23_4_17640_22417|oix zuqc zorqv nzuqc zaeng jienv ganh nyei jaang ndiev
Proverbs_23_5_22440_26413|maiv dungx mauv nyanc ninh kuv haic nyei ga naaiv
Proverbs_23_6_26440_30449|weic zuqc se nduov mienh nyei lai hnaangx
Proverbs_23_7_30480_35164|maiv dungx laauh luic weic lorz zinh zoih
Proverbs_23_8_35200_39999|oix zuqc maaih cong mengh gaux haih dingh njiec
Proverbs_23_9_40040_46033|meih kungx bungx m zing mangc maiv lamh longc nyei zinh zoih fai
Proverbs_23_10_46080_50709|weic zuqc zinh zoih liemh zeih hnangv cuotv ndaatv
Proverbs_24_1_4000_7832|maiv dungx mueic jieqv orqv mienh
Proverbs_24_2_7840_12667|yaac maiv dungx maaih hnyouv oix caux ninh mbuo yiem
Proverbs_24_3_12680_17582|weic zuqc ninh mbuo nyei hnyouv daav doqc nyei za eix
Proverbs_24_4_17600_21698|ninh mbuo nyei nzuih gorngv orqv haic nyei waac
Proverbs_24_5_21720_25974|zoux biauv oix zuqc longc cong mengh
Proverbs_24_6_26000_30609|yaac longc mengh baeqc nyei za eix liepc daaih
Proverbs_24_7_30640_32847|maaih wuonh zaang
Proverbs_24_8_32880_36203|biauv ziouc maaih longx haic
Proverbs_24_9_36240_38721|jaaix haic nyei ga naaiv buangv
Proverbs_24_10_38760_43276|cong mengh mienh maaih qaqv hlo
Proverbs_24_11_43320_48031|maaih wuonh zaang nyei mienh jaa henv jienv faaux
Proverbs_24_12_48080_54225|weic zuqc meih mingh mborqv jaax oix zuqc bangc cong mengh nyei za eix
Proverbs_24_13_54280_57382|maaih caangh laangh nyei mienh camv ziouc duqv hingh jiex
Proverbs_24_14_57440_63536|cong mengh nyei jauv weic mienh hngongx mienh ba laqc hlang haic
Proverbs_24_15_63600_67532|yiem zingh gaengh ninh maiv gorngv haaix nyungc aqv
Proverbs_24_16_67600_74445|daav za eix zoux orqv sic wuov dauh ziouc duqv mienh heuc cuoqv sic mienh
Proverbs_24_17_74520_79120|hnamv cuotv zoux hngongx nyei sic benx zuiz
Proverbs_24_18_79200_83196|mienh yaac youx huotv mienh nyei mienh
Proverbs_24_19_83280_88551|se gorngv meih zuqc sic nyei hnoi meih hnyouv mau
Proverbs_24_20_88640_91708|meih nyei qaqv faix haic
Proverbs_25_1_9000_14105|yiem naaiv mingh yaac benx saa lo morn nyei cong mengh waac
Proverbs_25_2_14120_16583|dongh yu ndaa hungh
Proverbs_25_3_16600_20539|he se ki yaa nyei mienh ceu daaih
Proverbs_25_4_20560_25454|zorqv sic gem jienv benx tin hungh nyei njang laangc
Proverbs_25_5_25480_31648|mv baac hungh diex nyei njang laangc se ninh zorqv sic zaah cuotv daaih
Proverbs_25_6_31680_36163|lungh ndongc haaix hlang ndau ndongc haaix ndo
Proverbs_25_7_36200_41638|hungh diex nyei hnyouv yaac hnangv wuov nor zaah maiv toux
Proverbs_25_8_41680_44355|zorqv cuotv nyaanh nqaiv
Proverbs_25_9_44400_48751|nyaanh zaangc ziouc duqv nyaanh daav cuotv ga naaiv
Proverbs_25_10_48800_53746|zorqv nqoi yiem hungh diex nyei nza hmien nyei orqv mienh
Proverbs_25_11_53800_60139|ninh nyei hungh weic ziouc bangc baengh fim nyei jauv liepc gorn ndoqv wuonv
Proverbs_25_12_60200_65214|yiem hungh diex nyei nza hmien maiv dungx taaih ganh hlo
Proverbs_25_13_65280_70129|fai souv jienv zoux hlo nyei mienh nyei dorngx
Proverbs_25_14_70200_73246|weic zuqc maaih mienh gorngv
Proverbs_25_15_73320_75364|faaux naaiv oc
Proverbs_25_16_75440_81838|se gauh longx dorng jienv zoux hlo nyei mienh zuqc mienh heuc meih tuix njiec
Proverbs_25_17_81920_87912|meih nyei m zing buatc nyei maiv dungx siepv siepv nyei dorh mingh wuov sic dorngh
Proverbs_25_18_88000_93546|nziex maaih ganh nyei juangc laangz mienh daaih bun meih zuqc nyaiv
Proverbs_25_19_93640_97462|setv mueiz meih hnangv haaix nor zoux
Proverbs_25_20_97560_102097|se gorngv meih caux dauh juangc laangz mienh nzaeng
Proverbs_25_21_102200_105574|oix zuqc caux ninh mbenc sung
Proverbs_25_22_105680_110769|yaac maiv dungx dorh ninh gem jienv nyei sic mingh gorngv
Proverbs_25_23_110880_115044|nziex muangx haiz nyei mienh bun meih zuqc nyaiv
Proverbs_25_24_115160_119480|meih waaic nyei mengh dauh yaac maiv haih longx aqv
Proverbs_25_25_119600_123196|gorngv yietc joux waac puix duqv horpc ziangh hoc
Proverbs_25_26_123320_129110|se hnangv norm longc jiem zoux daaih nyei biouv lorqc jienv nyaanh lorqc
Proverbs_25_27_129240_138261|cong mengh mienh kuinx maaih m normh oix muangx nyei mienh se hnangv jiem buoz ndoqv nzaeng fai zien jiem zoux daaih nyei siou setv
Proverbs_25_28_138400_146133|ziepc zuoqv nyei douc fienx mienh bun paaiv ninh wuov deix ziouv nyei hnyouv fingv
Proverbs_25_29_146280_151528|hnangv siou gaeng zuangx nyei ziangh hoc maaih sorng tengx laangh
Proverbs_25_30_151680_157921|mienh bungx waac maux gorngv oix fungx zingh nyeic mv baac maiv fungx
Proverbs_25_31_158080_162837|se hnangv maaih mbuonx maaih nziaaux yaac maiv maaih mbiungc
Proverbs_25_32_163000_166553|longc noic yuoqc duqv zoux hlo nyei mienh
Proverbs_25_33_166720_172307|gorngv waac suonc zungv haih bun ninh nyei hnyouv mau njiec
Proverbs_25_34_172480_176703|se gorngv meih duqv mueiz dorngh oix zuqc nyanc horpc
Proverbs_25_35_176880_179580|nyanc camv jiex jaax nor
Proverbs_26_1_4000_9350|ceng mienh hngongx mienh se maiv puix
Proverbs_26_2_9360_12947|hnangv nqaai gorng duih sorng
Proverbs_27_1_4000_9550|maiv dungx bungx waac maux gorngv njang hnoi nyei sic
Proverbs_27_2_9560_16823|weic zuqc meih maiv hiuv duqv yietc hnoi yietc hnoi oix maaih haaix nyungc sic cuotv
Proverbs_27_3_16840_19740|bun ganh dauh ceng meih
Proverbs_27_4_19760_22817|maiv zeiz longc meih ganh nyei nzuih
Proverbs_27_5_22840_26133|bun nyiec nyei mienh ceng meih
Proverbs_27_15_58280_63256|se gauh longx maiv bun mienh hiuv duqv meih hnamv ninh
Proverbs_27_16_63320_69090|loz gaeng doic bun meih zuqc mun se ziepc zuoqv nyei zoux
Proverbs_27_17_69160_74685|mv baac win wangv zom hmien jiex ndaangc zien nyei jauv
Proverbs_27_18_74760_79360|nyanc beuv nyei mienh ziouc youx mueiz dorngh
Proverbs_27_19_79440_82677|mv baac hnyouv sie nyei mienh
Proverbs_27_20_82760_86633|liemh im nyei ga naaiv yaac gaam nyei
Proverbs_27_21_86720_89510|mienh leih nqoi ganh nyei biauv
Proverbs_27_22_89600_94785|se hnangv norm norqc leih nqoi ninh nyei lauz
Proverbs_27_23_94880_99900|youh ndaang caux wuom ndaang bun hnyouv a hneiv
Proverbs_27_24_100000_104855|loz gaeng doic longc hnyouv kuinx bun hnyouv orn lorqc
Proverbs_27_25_104960_111488|meih maiv dungx guangc meih nyei loz gaeng doic caux meih nyei die nyei loz gaeng doic
Proverbs_27_26_111600_117482|zuqc zeqc naanc nyei hnoi yaac maiv dungx mingh meih nyei muoz doic nyei biauv
Proverbs_27_27_117600_122916|yiem fatv nyei juangc laangz mienh se gauh longx yiem go nyei muoz doic
Proverbs_27_28_123040_125154|yie nyei dorn aac
Proverbs_27_29_125280_128431|meih oix zuqc zoux cong mengh mienh
Proverbs_27_30_128560_131828|yaac bun yie nyei hnyouv njien youh
Proverbs_27_31_131960_134545|haaix dauh daanh yie
Proverbs_27_32_134680_137622|yie ziouc maaih waac dau
Proverbs_27_33_137760_142857|mienh guai mienh buatc haih maaih sic cuotv ziouc simv nqoi
Proverbs_27_34_143000_148890|mv baac maiv hiuv haaix nyungc nyei mienh hungx jienv mingh ziouc zuqc kouv aqv
Proverbs_27_35_149040_152607|se gorngv mienh beu ga nyiec nyei mienh
Proverbs_27_55_231920_234125|yietc liuz maiv buangv
Proverbs_27_56_234360_237602|mienh nyei m zing buatc oix duqv nyei
Proverbs_27_57_237840_240759|yietc liuz yaac maiv gaux
Proverbs_27_58_241000_244874|nyaanh korqv se weic sinx nyaanh
Proverbs_27_59_245120_247512|louh se weic sinx jiem
